game_id,player,side,tpm,tpa
401507366,NaLyssa Smith,home,1,2
401507366,Bridget Carleton,away,0,1
401507366,Kelsey Mitchell,home,3,8
401507366,Napheesa Collier,away,1,3
401507366,Grace Berger,home,1,1
401507366,Dorka Juhasz,away,0,1
401507366,Maya Caldwell,home,0,1
401507366,Amanda Zahui B.,home,0,1
401507366,Victoria Vivians,home,1,4
401507366,Erica Wheeler,home,2,4
401507366,Tiffany Mitchell,away,0,1
401507367,Brittney Sykes,away,2,6
401507367,Betnijah Laney,home,2,6
401507367,Natasha Cloud,away,2,4
401507367,Myisha Hines-Allen,away,0,2
401507367,Courtney Vandersloot,home,1,5
401507367,Breanna Stewart,home,0,6
401507367,Marine Johannes,home,3,5
401507367,Shatori Walker-Kimbrough,away,0,1
401507367,Sabrina Ionescu,home,4,6
401507367,Kayla Thornton,home,0,2
401507367,Li Meng,away,2,4
401507367,Ariel Atkins,away,0,2
401507367,Stefanie Dolson,home,1,3
401507367,Tianna Hawkins,away,1,1
401507367,Jonquel Jones,home,1,3
401507367,Elena Delle Donne,away,1,2
401507368,Moriah Jefferson,away,3,7
401507368,Kelsey Plum,home,6,11
401507368,Jackie Young,home,1,3
401507368,Ashley Joens,away,2,4
401507368,Sug Sutton,away,4,7
401507368,Alysha Clark,home,1,6
401507368,Sydney Colson,home,0,1
401507368,Kadi Sissoko,away,0,2
401507368,Chelsea Gray,home,5,7
401507368,Michaela Onyenwere,away,1,4
401507368,Megan Gustafson,away,0,1
401507368,Kierstan Bell,home,0,1
401507368,Cayla George,home,0,3
401507368,A'ja Wilson,home,1,1
401507369,Jewell Loyd,home,4,9
401507369,Nneka Ogwumike,away,1,2
401507369,Zia Cooke,away,1,3
401507369,Azura Stevens,away,0,3
401507369,Joyner Holmes,home,1,1
401507369,Jasmine Thomas,away,1,3
401507369,Kia Nurse,home,3,6
401507369,Rae Burrell,away,0,1
401507369,Layshia Clarendon,away,1,3
401507369,Jordin Canada,away,1,2
401507369,Sami Whitcomb,home,2,3
401507369,Dearica Hamby,away,0,1
401507369,Ezi Magbegor,home,2,2
401578549,Tiffany Hayes,home,4,6
401578549,Diamond Miller,away,1,3
401578549,DeWanna Bonner,home,2,9
401578549,Tiffany Mitchell,away,0,1
401578549,Rebecca Allen,home,5,6
401578549,Kayla McBride,away,2,8
401578549,Natisha Hiedeman,home,2,4
401578549,Rachel Banham,away,2,6
401578549,DiJonai Carrington,home,0,1
401578549,Alyssa Thomas,home,0,1
401578549,Tyasha Harris,home,3,3
401578549,Aerial Powers,away,0,2
401578549,Bridget Carleton,away,0,3
401578549,Dorka Juhasz,away,0,1
401578550,Courtney Williams,away,1,4
401578550,Chelsea Gray,home,0,3
401578550,Alanna Smith,away,0,2
401578550,Morgan Bertsch,away,0,1
401578550,Alysha Clark,home,2,3
401578550,Dana Evans,away,1,5
401578550,Kahleah Copper,away,1,2
401578550,Sydney Colson,home,0,1
401578550,Kiah Stokes,home,0,1
401578550,Kelsey Plum,home,2,6
401578550,Jackie Young,home,3,4
401578550,Marina Mabrey,away,1,4
401578550,Robyn Parks,away,1,2
401578550,Kierstan Bell,home,0,1
401578551,Ariel Atkins,away,2,6
401578551,Betnijah Laney,home,3,6
401578551,Jonquel Jones,home,0,3
401578551,Brittney Sykes,away,0,5
401578551,Myisha Hines-Allen,away,1,2
401578551,Elena Delle Donne,away,0,1
401578551,Sabrina Ionescu,home,7,13
401578551,Tianna Hawkins,away,1,1
401578551,Marine Johannes,home,0,2
401578551,Stefanie Dolson,home,1,2
401578551,Courtney Vandersloot,home,1,4
401578551,Shatori Walker-Kimbrough,away,0,1
401578551,Breanna Stewart,home,0,3
401578551,Natasha Cloud,away,0,3
401578551,Li Meng,away,1,2
401578552,Allisha Gray,away,3,6
401578552,Natasha Howard,home,1,3
401578552,Rhyne Howard,away,8,16
401578552,Satou Sabally,home,3,6
401578552,Arike Ogunbowale,home,1,4
401578552,Cheyenne Parker,away,1,3
401578552,Veronica Burton,home,0,1
401578552,Aari McDonald,away,1,3
401578552,Odyssey Sims,home,2,2
401578553,Rebecca Allen,home,1,6
401578553,Natisha Hiedeman,home,0,1
401578553,DeWanna Bonner,home,6,10
401578553,Napheesa Collier,away,0,3
401578553,Kayla McBride,away,6,11
401578553,Diamond Miller,away,0,2
401578553,Rachel Banham,away,0,4
401578553,Bridget Carleton,away,2,3
401578553,Tiffany Hayes,home,0,1
401578553,Tyasha Harris,home,0,2
401578553,Tiffany Mitchell,away,1,1
401578554,Kahleah Copper,away,4,8
401578554,Marina Mabrey,away,1,4
401578554,Jackie Young,home,2,8
401578554,Kelsey Plum,home,2,5
401578554,Chelsea Gray,home,1,2
401578554,Courtney Williams,away,1,3
401578554,Kierstan Bell,home,0,4
401578554,Dana Evans,away,1,3
401578554,Alanna Smith,away,0,2
401578554,Alysha Clark,home,2,3
401578555,Brittney Sykes,away,2,4
401578555,Courtney Vandersloot,home,0,3
401578555,Natasha Cloud,away,5,7
401578555,Elena Delle Donne,away,0,4
401578555,Ariel Atkins,away,1,5
401578555,Breanna Stewart,home,1,5
401578555,Tianna Hawkins,away,0,1
401578555,Kayla Thornton,home,0,1
401578555,Sabrina Ionescu,home,2,5
401578555,Myisha Hines-Allen,away,0,1
401578555,Betnijah Laney,home,1,3
401578555,Jonquel Jones,home,0,2
401578556,Arike Ogunbowale,home,2,4
401578556,Rhyne Howard,away,3,8
401578556,Crystal Dangerfield,home,0,1
401578556,Natasha Howard,home,2,7
401578556,Allisha Gray,away,2,7
401578556,Aari McDonald,away,0,1
401578556,Satou Sabally,home,1,3
401578556,Cheyenne Parker,away,2,3
401578556,Awak Kuier,home,1,3
401578556,Odyssey Sims,home,1,2
401578556,Veronica Burton,home,0,1
401578557,Diamond Miller,home,1,4
401578557,Kayla McBride,home,2,7
401578557,Tiffany Hayes,away,1,3
401578557,DeWanna Bonner,away,3,6
401578557,Bridget Carleton,home,2,3
401578557,Napheesa Collier,home,2,3
401578557,Tyasha Harris,away,4,6
401578557,Dorka Juhasz,home,0,1
401578557,Rebecca Allen,away,0,3
401578557,Natisha Hiedeman,away,1,2
401578557,Nikolina Milic,home,0,1
401578557,Rachel Banham,home,1,3
401578561,Tiffany Hayes,away,0,4
401578561,DeWanna Bonner,away,2,10
401578561,Breanna Stewart,home,0,8
401578561,Courtney Vandersloot,home,1,1
401578561,Rebecca Allen,away,4,6
401578561,Sabrina Ionescu,home,4,8
401578561,Marine Johannes,home,0,3
401578561,Kayla Thornton,home,2,3
401578561,Betnijah Laney,home,0,3
401578561,Alyssa Thomas,away,0,1
401578561,Natisha Hiedeman,away,2,4
401578561,Jonquel Jones,home,1,1
401578562,Satou Sabally,away,4,6
401578562,Crystal Dangerfield,away,2,4
401578562,Chelsea Gray,home,0,3
401578562,Jackie Young,home,5,6
401578562,Arike Ogunbowale,away,2,6
401578562,Kelsey Plum,home,5,10
401578562,Odyssey Sims,away,0,2
401578562,Kierstan Bell,home,0,1
401578562,Awak Kuier,away,0,1
401578562,Alysha Clark,home,0,1
401578562,Natasha Howard,away,0,1
401578562,Maddy Siegrist,away,1,1
401578562,Cayla George,home,0,1
401578563,Sabrina Ionescu,home,1,6
401578563,Tiffany Hayes,away,5,8
401578563,Breanna Stewart,home,1,4
401578563,Natisha Hiedeman,away,0,1
401578563,Courtney Vandersloot,home,3,4
401578563,Rebecca Allen,away,0,2
401578563,Jonquel Jones,home,0,2
401578563,DeWanna Bonner,away,2,8
401578563,Kayla Thornton,home,0,1
401578563,Marine Johannes,home,0,2
401578563,Tyasha Harris,away,2,4
401578563,Betnijah Laney,home,5,7
401578564,Alysha Clark,home,1,4
401578564,Kelsey Plum,home,4,7
401578564,Arike Ogunbowale,away,6,12
401578564,Chelsea Gray,home,3,4
401578564,Cayla George,home,0,1
401578564,Crystal Dangerfield,away,0,1
401578564,Natasha Howard,away,2,4
401578564,Jackie Young,home,1,8
401578564,Maddy Siegrist,away,1,1
401578564,Odyssey Sims,away,0,2
401578564,Satou Sabally,away,1,4
401578564,Veronica Burton,away,0,1
401578565,Sabrina Ionescu,away,4,7
401578565,Betnijah Laney,away,2,5
401578565,Breanna Stewart,away,1,3
401578565,Tyasha Harris,home,2,6
401578565,Jonquel Jones,away,1,2
401578565,Stefanie Dolson,away,0,1
401578565,Natisha Hiedeman,home,1,3
401578565,Tiffany Hayes,home,2,5
401578565,Kayla Thornton,away,0,1
401578565,Marine Johannes,away,1,3
401578565,Courtney Vandersloot,away,0,4
401578565,DeWanna Bonner,home,0,1
401578566,Kelsey Plum,away,3,9
401578566,Odyssey Sims,home,0,1
401578566,Arike Ogunbowale,home,1,7
401578566,Awak Kuier,home,1,3
401578566,Jackie Young,away,1,3
401578566,Natasha Howard,home,2,5
401578566,Alysha Clark,away,1,2
401578566,Satou Sabally,home,0,5
401578566,Kierstan Bell,away,0,2
401578566,Veronica Burton,home,1,6
401578566,Chelsea Gray,away,1,3
401578567,DeWanna Bonner,home,4,8
401578567,Sabrina Ionescu,away,1,4
401578567,Natisha Hiedeman,home,0,4
401578567,Betnijah Laney,away,3,7
401578567,Tiffany Hayes,home,3,5
401578567,Rebecca Allen,home,1,3
401578567,Breanna Stewart,away,3,5
401578567,Kayla Thornton,away,0,1
401578567,Tyasha Harris,home,2,3
401578567,Stefanie Dolson,away,0,1
401578567,Courtney Vandersloot,away,1,1
401578567,Jonquel Jones,away,2,3
401578567,DiJonai Carrington,home,1,2
401578571,Jackie Young,home,5,7
401578571,Breanna Stewart,away,1,4
401578571,Sabrina Ionescu,away,1,4
401578571,Kelsey Plum,home,1,5
401578571,Courtney Vandersloot,away,2,5
401578571,Betnijah Laney,away,0,3
401578571,Chelsea Gray,home,3,5
401578571,Marine Johannes,away,4,7
401578571,Kayla Thornton,away,1,2
401578571,Alysha Clark,home,0,2
401578571,Jonquel Jones,away,0,3
401578572,Kelsey Plum,home,5,7
401578572,Kiah Stokes,home,2,3
401578572,Chelsea Gray,home,2,8
401578572,Sabrina Ionescu,away,2,7
401578572,Breanna Stewart,away,1,6
401578572,Jackie Young,home,3,7
401578572,Courtney Vandersloot,away,1,4
401578572,Jonquel Jones,away,1,3
401578572,Kayla Thornton,away,0,1
401578572,Betnijah Laney,away,2,9
401578572,Marine Johannes,away,1,3
401578572,A'ja Wilson,home,1,2
401578572,Kierstan Bell,home,0,1
401578572,Jocelyn Willoughby,away,0,1
401578573,Breanna Stewart,home,1,4
401578573,Jonquel Jones,home,4,7
401578573,Sabrina Ionescu,home,3,7
401578573,Jackie Young,away,0,2
401578573,Chelsea Gray,away,1,3
401578573,Courtney Vandersloot,home,1,2
401578573,Kelsey Plum,away,5,9
401578573,Stefanie Dolson,home,0,1
401578573,Betnijah Laney,home,2,5
401578573,Alysha Clark,away,1,5
401578573,Marine Johannes,home,0,1
401578573,Kayla Thornton,home,2,2
401578573,Kierstan Bell,away,0,1
401578574,Betnijah Laney,home,1,3
401578574,Cayla George,away,3,10
401578574,Jackie Young,away,2,6
401578574,Sabrina Ionescu,home,3,7
401578574,Courtney Vandersloot,home,4,8
401578574,Kelsey Plum,away,0,4
401578574,Breanna Stewart,home,0,3
401578574,Kayla Thornton,home,1,2
401578574,Jonquel Jones,home,0,1
401578574,Marine Johannes,home,0,2
401578574,Alysha Clark,away,0,1
401649378,Alanna Smith,home,0,3
401649378,Dana Evans,away,2,5
401649378,Marina Mabrey,away,1,6
401649378,Courtney Williams,home,1,2
401649378,Diamond Miller,home,0,1
401649378,Alissa Pili,home,0,5
401649378,Kysre Gondrezick,away,0,2
401649378,Kayana Traylor,home,0,1
401649378,Napheesa Collier,home,2,2
401649378,Natisha Hiedeman,home,1,2
401649378,Bridget Carleton,home,3,4
401649378,Lindsay Allen,away,1,1
401649378,Michaela Onyenwere,away,1,2
401649378,Camryn Taylor,home,0,1
401649378,Brynna Maxwell,away,0,1
401653060,Natasha Howard,home,2,4
401653060,Caitlin Clark,away,5,13
401653060,NaLyssa Smith,away,0,1
401653060,Arike Ogunbowale,home,2,8
401653060,Jaelyn Brown,home,3,6
401653060,Maddy Siegrist,home,0,2
401653060,Jacy Sheldon,home,2,2
401653060,Sevgi Uzun,home,0,2
401653060,Temi Fagbenle,away,1,1
401653060,Stephanie Soares,home,0,1
401653060,Lexie Hull,away,0,1
401653060,Erica Wheeler,away,1,2
401653060,Leilani Correa,away,0,1
401653060,Victaria Saxton,away,0,1
401653631,Brittney Sykes,away,0,2
401653631,Karlie Samuelson,away,2,5
401653631,Rhyne Howard,home,1,2
401653631,Julie Vanloo,away,1,4
401653631,DiDi Richards,away,0,3
401653631,Myisha Hines-Allen,away,1,3
401653631,Naz Hillmon,home,0,1
401653631,Ariel Atkins,away,2,5
401653631,Nia Coffey,home,1,2
401653631,Shakira Austin,away,0,1
401653631,Aerial Powers,home,2,3
401653631,Allisha Gray,home,1,1
401653631,Shatori Walker-Kimbrough,away,0,4
401653631,Cheyenne Parker-Tyus,home,0,1
401653631,Destanni Henderson,home,2,4
401653631,Stefanie Dolson,away,0,1
401653631,Elizabeth Balogun,home,2,4
401653631,Taja Cole,home,1,2
401653631,Honesty Scott-Grayson,away,1,3
401653631,Khadijiah Cave,home,0,1
401653631,Kaylynne Truong,away,1,2
401653631,Jakia Brown-Turner,away,0,1
401647556,Kia Nurse,away,3,6
401647556,Lexie Brown,away,2,4
401647556,Dearica Hamby,away,1,2
401647556,Jewell Loyd,home,2,5
401647556,Victoria Vivians,home,1,3
401647556,Aari McDonald,away,0,1
401647556,Skylar Diggins-Smith,home,1,3
401647556,Sami Whitcomb,home,4,9
401647556,Zia Cooke,away,0,3
401647556,Rickea Jackson,away,0,2
401647556,Li Yueru,away,1,1
401647556,Rae Burrell,away,0,1
401647556,Kaela Davis,home,0,1
401647556,Cameron Brink,away,1,2
401647556,Joyner Holmes,home,1,2
401647556,Jade Melbourne,home,0,3
401647556,Kiana Williams,home,0,2
401647556,McKenzie Forbes,away,0,1
401647556,Nia Clouden,away,0,1
401649379,Diamond DeShields,home,0,2
401649379,Breanna Stewart,away,0,3
401649379,Dana Evans,home,2,4
401649379,Michaela Onyenwere,home,1,3
401649379,Marina Mabrey,home,4,7
401649379,Sabrina Ionescu,away,2,4
401649379,Brianna Fraser,away,0,2
401649379,Isabelle Harrison,home,1,3
401649379,Lindsay Allen,home,0,1
401649379,Jonquel Jones,away,0,1
401649379,Courtney Vandersloot,away,0,1
401649379,Esmery Martinez,away,1,1
401649379,Stephanie Mawuli,away,0,1
401649379,Betnijah Laney-Hamilton,away,0,2
401649379,Kysre Gondrezick,home,3,4
401649379,Okako Adika,away,0,1
401649380,Diana Taurasi,away,1,3
401649380,Jewell Loyd,home,2,7
401649380,Nneka Ogwumike,home,1,3
401649380,Kahleah Copper,away,1,3
401649380,Sophie Cunningham,away,1,3
401649380,Skylar Diggins-Smith,home,1,2
401649380,Mya Hollingshed,away,0,4
401649380,Sami Whitcomb,home,0,4
401649380,Nika Muhl,home,1,2
401649380,Victoria Vivians,home,2,2
401649380,Ezi Magbegor,home,0,1
401649380,Amy Atwell,away,0,1
401649380,Natasha Cloud,away,0,1
401649380,Charisma Osborne,away,1,3
401649380,Kiana Williams,home,3,5
401649380,Joyner Holmes,home,1,1
401649380,Ariel Hearn,away,0,1
401649380,Christyn Williams,away,1,2
401649380,Mikiah Herbert Harrigan,away,0,4
401649380,Jaz Shelley,away,0,1
401649380,Quay Miller,home,0,1
401653632,Stefanie Dolson,home,1,3
401653632,Alanna Smith,away,0,2
401653632,Kayla McBride,away,0,2
401653632,Napheesa Collier,away,2,4
401653632,Diamond Miller,away,1,1
401653632,Karlie Samuelson,home,3,5
401653632,Natisha Hiedeman,away,1,3
401653632,Brittney Sykes,home,1,3
401653632,Shatori Walker-Kimbrough,home,0,2
401653632,Alissa Pili,away,1,5
401653632,Julie Vanloo,home,2,5
401653632,Courtney Williams,away,1,3
401653632,Myisha Hines-Allen,home,2,2
401653632,Ariel Atkins,home,1,2
401653632,Bridget Carleton,away,2,3
401653632,DiDi Richards,home,0,2
401653632,Quinesha Lockett,away,2,2
401653632,Honesty Scott-Grayson,home,0,2
401649560,Sabrina Ionescu,away,2,5
401649560,Tyasha Harris,home,0,4
401649560,Jonquel Jones,away,1,3
401649560,Betnijah Laney-Hamilton,away,4,4
401649560,DeWanna Bonner,home,4,5
401649560,DiJonai Carrington,home,0,2
401649560,Breanna Stewart,away,0,1
401649560,Rachel Banham,home,6,9
401649560,Ivana Dojkic,away,2,4
401649560,Kayla Thornton,away,0,2
401649560,Courtney Vandersloot,away,1,2
401649560,Tiffany Mitchell,home,1,2
401649560,Brionna Jones,home,0,1
401649560,Astou Ndour-Fall,home,0,1
401649560,Marquesha Davis,away,0,1
401649560,Jaylyn Sherrod,away,0,1
401649560,Sydney Wiese,home,1,2
401649560,Okako Adika,away,0,1
401649560,Helena Pueyo,home,0,1
401653633,Caitlin Clark,home,2,9
401653633,Rhyne Howard,away,3,5
401653633,Allisha Gray,away,1,2
401653633,Lexie Hull,home,1,2
401653633,Temi Fagbenle,home,0,1
401653633,Aerial Powers,away,1,2
401653633,Tina Charles,away,0,1
401653633,Celeste Taylor,home,1,3
401653633,NaLyssa Smith,home,2,4
401653633,Nia Coffey,away,2,4
401653633,Katie Lou Samuelson,home,2,6
401653633,Cheyenne Parker-Tyus,away,0,1
401653633,Crystal Dangerfield,away,0,1
401653633,Aliyah Boston,home,0,1
401653634,Lexie Brown,away,3,7
401653634,Rickea Jackson,away,0,2
401653634,Diana Taurasi,home,2,4
401653634,Rebecca Allen,home,3,5
401653634,Kahleah Copper,home,3,5
401653634,Aari McDonald,away,3,5
401653634,Mikiah Herbert Harrigan,home,3,3
401653634,Natasha Cloud,home,1,2
401653634,Amy Atwell,home,2,5
401653634,Zia Cooke,away,3,5
401653634,Dearica Hamby,away,1,2
401653634,Kia Nurse,away,2,2
401653634,Jaz Shelley,home,0,4
401653634,Mya Hollingshed,home,1,2
401653634,Ariel Hearn,home,1,1
401653736,Jackie Benitez,away,1,7
401653736,Pamela Rosado,away,2,5
401653736,Brianna Jones,away,1,3
401653736,Ali Gibson,away,0,1
401653736,Jackie Young,home,1,6
401653736,Sofia Roma,away,0,2
401653736,Kelsey Plum,home,1,6
401653736,Kae Satterfield,away,0,1
401653736,Megan Gustafson,home,4,7
401653736,Kierstan Bell,home,0,4
401653736,Alysha Clark,home,0,1
401653736,Tayra Melendez,away,0,1
401653736,A'ja Wilson,home,1,1
401653736,Alana Smith,away,0,1
401653736,Kiah Stokes,home,0,1
401653736,Isalys Quinones,away,0,1
401653736,Sydney Colson,home,0,1
401653736,Nairimar Vargas,away,2,3
401653736,Kate Martin,home,1,1
401653736,Dyaisha Fair,home,1,2
401653736,Emma Cannon,home,0,1
401620178,Ariel Atkins,home,4,7
401620178,Brittney Sykes,home,0,5
401620178,Stefanie Dolson,home,2,6
401620178,Betnijah Laney-Hamilton,away,2,6
401620178,Karlie Samuelson,home,1,6
401620178,Jonquel Jones,away,4,8
401620178,Myisha Hines-Allen,home,1,3
401620178,Julie Vanloo,home,1,3
401620178,Sabrina Ionescu,away,1,7
401620178,Breanna Stewart,away,0,1
401620178,Ivana Dojkic,away,0,1
401620178,Leonie Fiebich,away,0,2
401620178,Shakira Austin,home,1,1
401620178,Courtney Vandersloot,away,0,2
401620178,Kennedy Burke,away,1,1
401620219,Caitlin Clark,away,4,11
401620219,NaLyssa Smith,away,1,3
401620219,Tyasha Harris,home,4,6
401620219,Kristy Wallace,away,1,2
401620219,Tiffany Mitchell,home,0,1
401620219,DeWanna Bonner,home,0,2
401620219,Rachel Banham,home,3,6
401620219,DiJonai Carrington,home,1,3
401620219,Erica Wheeler,away,1,1
401620219,Katie Lou Samuelson,away,1,2
401620219,Kelsey Mitchell,away,0,1
401620219,Moriah Jefferson,home,1,1
401620220,Diana Taurasi,away,7,11
401620220,Kelsey Plum,home,3,9
401620220,A'ja Wilson,home,0,2
401620220,Kahleah Copper,away,3,6
401620220,Natasha Cloud,away,1,6
401620220,Rebecca Allen,away,3,6
401620220,Sophie Cunningham,away,1,3
401620220,Jackie Young,home,2,8
401620220,Sydney Colson,home,0,3
401620220,Mikiah Herbert Harrigan,away,0,1
401620220,Megan Gustafson,home,1,2
401620220,Alysha Clark,home,0,4
401620220,Sug Sutton,away,0,1
401620221,Victoria Vivians,home,0,1
401620221,Jewell Loyd,home,1,3
401620221,Ezi Magbegor,home,0,2
401620221,Kayla McBride,away,1,4
401620221,Bridget Carleton,away,1,6
401620221,Alanna Smith,away,3,5
401620221,Natisha Hiedeman,away,1,1
401620221,Courtney Williams,away,0,2
401620221,Alissa Pili,away,0,1
401620221,Nneka Ogwumike,home,0,1
401620221,Skylar Diggins-Smith,home,0,1
401620221,Diamond Miller,away,0,2
401620221,Jordan Horston,home,0,1
401620221,Napheesa Collier,away,1,2
401620222,Sevgi Uzun,home,2,4
401620222,Natasha Howard,home,0,2
401620222,Diamond DeShields,away,0,2
401620222,Arike Ogunbowale,home,2,7
401620222,Marina Mabrey,away,2,7
401620222,Dana Evans,away,2,6
401620222,Michaela Onyenwere,away,1,2
401620222,Jaelyn Brown,home,0,1
401620222,Maddy Siegrist,home,1,2
401620223,Kia Nurse,home,5,11
401620223,Layshia Clarendon,home,2,3
401620223,Dearica Hamby,home,2,4
401620223,Allisha Gray,away,2,4
401620223,Rhyne Howard,away,3,7
401620223,Stephanie Talbot,home,0,1
401620223,Lexie Brown,home,1,3
401620223,Rickea Jackson,home,0,2
401620223,Aari McDonald,home,0,3
401620223,Tina Charles,away,1,2
401620223,Cameron Brink,home,2,3
401620223,Cheyenne Parker-Tyus,away,0,1
401620223,Haley Jones,away,2,3
401620224,Sabrina Ionescu,away,2,8
401620224,Betnijah Laney-Hamilton,away,0,4
401620224,Jonquel Jones,away,0,2
401620224,Caitlin Clark,home,1,6
401620224,Katie Lou Samuelson,home,2,2
401620224,Breanna Stewart,away,1,3
401620224,Ivana Dojkic,away,1,2
401620224,Lexie Hull,home,1,2
401620224,Kennedy Burke,away,1,2
401620224,Erica Wheeler,home,0,1
401620224,Temi Fagbenle,home,0,1
401620224,Kelsey Mitchell,home,1,3
401620224,Courtney Vandersloot,away,1,2
401620224,Leonie Fiebich,away,0,1
401620224,NaLyssa Smith,home,0,1
401620224,Kayla Thornton,away,2,2
401620224,Victaria Saxton,home,0,1
401620225,Ariel Atkins,away,0,5
401620225,DiJonai Carrington,home,0,4
401620225,Stefanie Dolson,away,3,5
401620225,Karlie Samuelson,away,4,5
401620225,Myisha Hines-Allen,away,1,2
401620225,Rachel Banham,home,0,2
401620225,Moriah Jefferson,home,2,4
401620225,DeWanna Bonner,home,0,5
401620225,Tiffany Mitchell,home,0,1
401620225,DiDi Richards,away,0,1
401620225,Julie Vanloo,away,1,4
401620225,Tyasha Harris,home,0,2
401620226,Jewell Loyd,away,2,6
401620226,Kayla McBride,home,4,9
401620226,Napheesa Collier,home,1,3
401620226,Victoria Vivians,away,0,2
401620226,Skylar Diggins-Smith,away,0,4
401620226,Sami Whitcomb,away,1,4
401620226,Alanna Smith,home,2,2
401620226,Diamond Miller,home,2,5
401620226,Courtney Williams,home,2,3
401620226,Ezi Magbegor,away,1,2
401620226,Cecilia Zandalasini,home,0,1
401620226,Alissa Pili,home,1,1
401620226,Natisha Hiedeman,home,0,2
401620226,Bridget Carleton,home,1,3
401620226,Nneka Ogwumike,away,1,1
401620226,Jordan Horston,away,0,1
401620227,Kelsey Mitchell,away,3,7
401620227,Sabrina Ionescu,home,4,8
401620227,Breanna Stewart,home,2,3
401620227,Courtney Vandersloot,home,2,5
401620227,Caitlin Clark,away,4,10
401620227,Jonquel Jones,home,2,2
401620227,Temi Fagbenle,away,0,1
401620227,Betnijah Laney-Hamilton,home,3,5
401620227,Katie Lou Samuelson,away,1,3
401620227,Leonie Fiebich,home,1,2
401620227,Ivana Dojkic,home,1,2
401620227,Kayla Thornton,home,0,2
401620227,Kristy Wallace,away,1,3
401620227,NaLyssa Smith,away,0,1
401620228,Alysha Clark,home,3,5
401620228,Kelsey Plum,home,3,7
401620228,Layshia Clarendon,away,0,1
401620228,Kia Nurse,away,1,2
401620228,A'ja Wilson,home,1,2
401620228,Jackie Young,home,4,8
401620228,Zia Cooke,away,0,2
401620228,Megan Gustafson,home,0,4
401620228,Kiah Stokes,home,1,1
401620228,Rickea Jackson,away,2,2
401620228,Lexie Brown,away,2,4
401620228,Kate Martin,home,1,3
401620228,Cameron Brink,away,0,2
401620229,Marina Mabrey,away,3,11
401620229,Diamond DeShields,away,1,3
401620229,Arike Ogunbowale,home,6,12
401620229,Chennedy Carter,away,0,1
401620229,Dana Evans,away,0,3
401620229,Jacy Sheldon,home,0,1
401620229,Sevgi Uzun,home,1,1
401620229,Monique Billings,home,0,1
401620229,Maddy Siegrist,home,0,1
401620229,Kysre Gondrezick,away,0,1
401620229,Michaela Onyenwere,away,0,1
401620229,Angel Reese,away,0,1
401620230,Rebecca Allen,home,0,3
401620230,Kahleah Copper,home,3,5
401620230,Cheyenne Parker-Tyus,away,1,4
401620230,Haley Jones,away,0,1
401620230,Diana Taurasi,home,1,7
401620230,Tina Charles,away,0,1
401620230,Rhyne Howard,away,5,9
401620230,Nia Coffey,away,0,1
401620230,Allisha Gray,away,3,4
401620230,Aerial Powers,away,0,1
401620230,Mikiah Herbert Harrigan,home,0,2
401620230,Crystal Dangerfield,away,1,2
401620230,Sug Sutton,home,0,1
401620230,Sophie Cunningham,home,2,2
401620231,Ariel Atkins,home,3,7
401620231,Karlie Samuelson,home,3,6
401620231,Stefanie Dolson,home,0,3
401620231,Kiana Williams,away,0,1
401620231,Ezi Magbegor,away,1,2
401620231,Sami Whitcomb,away,1,2
401620231,Jordan Horston,away,1,2
401620231,Skylar Diggins-Smith,away,1,4
401620231,Jewell Loyd,away,0,5
401620231,Emily Engstler,home,0,1
401620231,Victoria Vivians,away,1,3
401620231,Julie Vanloo,home,1,5
401620231,Myisha Hines-Allen,home,0,1
401620231,Shatori Walker-Kimbrough,home,2,2
401620231,DiDi Richards,home,0,1
401620232,Kelsey Mitchell,home,2,6
401620232,Tyasha Harris,away,3,7
401620232,Caitlin Clark,home,3,7
401620232,DeWanna Bonner,away,1,7
401620232,DiJonai Carrington,away,0,2
401620232,Kristy Wallace,home,0,3
401620232,Erica Wheeler,home,0,2
401620232,Tiffany Mitchell,away,0,1
401620232,NaLyssa Smith,home,1,2
401620232,Moriah Jefferson,away,0,1
401620232,Astou Ndour-Fall,away,0,1
401620233,Jonquel Jones,home,1,3
401620233,Jewell Loyd,away,0,4
401620233,Victoria Vivians,away,2,3
401620233,Sabrina Ionescu,home,1,6
401620233,Breanna Stewart,home,0,6
401620233,Skylar Diggins-Smith,away,0,3
401620233,Sami Whitcomb,away,3,9
401620233,Ezi Magbegor,away,1,2
401620233,Kayla Thornton,home,0,1
401620233,Leonie Fiebich,home,0,1
401620233,Jordan Horston,away,0,1
401620233,Betnijah Laney-Hamilton,home,1,3
401620233,Kennedy Burke,home,0,1
401620233,Courtney Vandersloot,home,0,1
401620233,Kiana Williams,away,0,1
401620234,Rhyne Howard,home,1,7
401620234,Arike Ogunbowale,away,1,8
401620234,Sevgi Uzun,away,0,3
401620234,Allisha Gray,home,4,9
401620234,Tina Charles,home,1,3
401620234,Stephanie Soares,away,0,1
401620234,Maddy Siegrist,away,1,3
401620234,Nia Coffey,home,1,2
401620234,Monique Billings,away,0,1
401620235,Rebecca Allen,away,2,4
401620235,Kahleah Copper,away,5,9
401620235,Kelsey Plum,home,7,14
401620235,Diana Taurasi,away,3,8
401620235,Alysha Clark,home,1,4
401620235,Jackie Young,home,0,3
401620235,Mikiah Herbert Harrigan,away,0,2
401620235,Megan Gustafson,home,0,2
