game_id,player,team_id,side,starter,secs,mins,pts,fga,tpa,tpm,fta,nfoul,t3,t4,ftimes
401507228,Kelsey Mitchell defensive,5,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507228,Bridget Carleton defensive,8,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507228,Kelsey Mitchell defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,1553
401507228,Diamond Miller defensive,8,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507228,Maya Caldwell,5,away,0,778.1,12.97,6,4,2,1,1,1,,,2199
401507228,Bridget Carleton,8,home,0,1160.0,19.33,2,3,3,0,2,1,,,1624
401507229,Odyssey Sims,3,away,0,782.8,13.05,2,3,0,0,0,0,,,
401507229,A'ja Wilson,17,home,1,2178.0,36.3,22,17,1,0,12,4,1336.0,2304.0,880|1044|1336|2304
401507229,Kierstan Bell,17,home,0,774.0,12.9,0,1,0,0,0,2,,,448|687
401507229,Awak Kuier,3,away,0,695.9,11.6,0,3,1,0,0,2,,,585|1478
401507229,Becky Hammon technical,17,home,0,600.0,10.0,0,0,0,0,0,1,,,1604
401507229,Crystal Dangerfield,3,away,1,2066.2,34.44,11,12,3,1,0,1,,,1105
401507229,Veronica Burton,3,away,0,599.0,9.98,0,1,1,0,0,4,2379.9,2381.8,1653|1749|2380|2382
401507229,Satou Sabally,3,away,1,1074.0,17.9,9,4,1,0,5,1,,,155
401507229,Maddy Siegrist,3,away,0,271.2,4.52,2,1,0,0,0,1,,,1783
401507229,Kiah Stokes,17,home,0,1063.2,17.72,2,2,0,0,0,1,,,431
401507229,Jackie Young,17,home,1,2156.0,35.93,28,15,5,3,6,0,,,
401507229,Teaira McCowan,3,away,1,1826.1,30.43,14,11,0,0,4,3,2093.0,,738|2034|2093
401507229,Arike Ogunbowale,3,away,1,2400.0,40.0,12,20,9,2,0,3,2016.0,,769|1434|2016
401507229,Natasha Howard,3,away,1,2284.8,38.08,32,23,9,3,3,4,1422.0,1754.0,1069|1162|1422|1754
401507229,Chelsea Gray,17,home,1,2162.0,36.03,20,18,6,2,2,1,,,2335
401507229,Arike Ogunbowale steps,3,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507229,Alysha Clark,17,home,1,2108.0,35.13,10,7,6,3,2,2,,,459|1410
401507229,Candace Parker,17,home,1,1558.8,25.98,7,4,2,1,2,2,,,1218|2298
401507230,Zia Cooke,6,home,0,1340.0,22.33,11,9,4,1,4,3,2219.0,,584|1703|2219
401507230,Allisha Gray,20,away,1,2042.0,34.03,23,14,4,2,7,4,2197.0,2304.0,1114|1116|2197|2304
401507230,Laeticia Amihere,20,away,0,257.0,4.28,0,0,0,0,0,0,,,
401507230,Nneka Ogwumike,6,home,1,1813.9,30.23,19,14,3,2,3,3,2275.0,,195|2178|2275
401507230,Destanni Henderson,6,home,0,624.0,10.4,0,1,1,0,0,1,,,876
401507230,Dearica Hamby,6,home,1,1817.1,30.29,5,5,1,0,4,1,,,730
401507230,Jordin Canada,6,home,1,1914.0,31.9,13,7,1,0,6,3,2140.0,,764|1646|2140
401507230,Nia Coffey,20,away,1,1418.0,23.63,9,6,4,2,2,3,1996.0,,257|1077|1996
401507230,Azura Stevens,6,home,0,1795.0,29.92,16,14,3,0,2,5,1661.0,1846.0,584|1137|1661|1846|1909
401507230,Rhyne Howard,20,away,1,1471.9,24.53,15,9,9,5,0,4,1453.0,1774.0,427|864|1453|1774
401507230,Karlie Samuelson,6,home,1,864.0,14.4,5,4,3,1,2,0,,,
401507230,Haley Jones,20,away,0,1091.0,18.18,6,8,1,0,0,3,1038.0,,550|658|1038
401507230,Jasmine Thomas,6,home,1,853.0,14.22,3,4,4,1,0,2,,,252|1600
401507230,AD Durr,20,away,0,1049.1,17.48,7,5,2,0,4,1,,,600
401507230,Monique Billings,20,away,0,774.0,12.9,5,2,0,0,2,2,,,540|1720
401507230,Danielle Robinson,20,away,1,1403.0,23.38,7,5,1,0,2,1,,,2156
401507230,Cheyenne Parker,20,away,1,1677.0,27.95,14,10,2,1,6,1,,,1281
401507230,Naz Hillmon,20,away,0,817.0,13.62,4,3,0,0,0,0,,,
401507230,Rae Burrell,6,home,0,979.0,16.32,7,5,2,1,1,2,,,934|980
401507231,DeWanna Bonner,18,home,1,1415.9,23.6,16,7,4,3,3,2,,,936|1155
401507231,Noelle Quinn technical,14,away,0,600.0,10.0,0,0,0,0,0,1,,,1601
401507231,Rebecca Allen,18,home,1,1611.0,26.85,14,9,3,2,0,0,,,
401507231,Leigha Brown,18,home,0,1007.2,16.79,2,2,1,0,0,1,,,1727
401507231,Yvonne Turner,14,away,0,333.0,5.55,0,3,0,0,0,0,,,
401507231,Dulcy Fankam Mendjiadeu,14,away,0,1047.0,17.45,8,5,0,0,0,3,2374.9,,745|2253|2375
401507231,Jewell Loyd,14,away,1,1715.9,28.6,22,13,7,3,9,3,1715.0,,858|1464|1715
401507231,Jade Melbourne,14,away,0,996.0,16.6,5,3,1,1,1,2,,,1949|2146
401507231,Olivia Nelson-Ododa,18,home,0,1199.2,19.99,6,7,0,0,2,2,,,1962|1972
401507231,Tiffany Hayes,18,home,1,1473.9,24.57,14,10,2,1,3,4,1473.0,1669.0,115|960|1473|1669
401507231,Sami Whitcomb,14,away,0,1363.0,22.72,3,6,5,1,0,0,,,
401507231,Kia Nurse,14,away,1,1526.0,25.43,11,6,5,2,3,0,,,
401507231,Joyner Holmes,14,away,0,1030.0,17.17,5,5,2,0,2,0,,,
401507231,Ivana Dojkic,14,away,1,1266.1,21.1,5,3,1,1,2,3,1321.0,,107|928|1321
401507231,Tyasha Harris,18,home,0,1374.1,22.9,11,8,1,1,2,3,2359.0,,1795|1811|2359
401507231,Ezi Magbegor,14,away,1,1219.0,20.32,8,7,1,0,0,2,,,251|1633
401507231,Jordan Horston,14,away,1,1370.0,22.83,6,8,1,0,0,2,,,1381|2207
401507231,Natisha Hiedeman,18,home,1,2005.9,33.43,14,4,2,2,4,3,1761.0,,812|1685|1761
401507231,Alyssa Thomas,18,home,1,1366.8,22.78,16,11,0,0,3,2,,,432|1365
401507231,DeWanna Bonner defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,998
401507231,DeWanna Bonner defensive,18,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507231,Liz Dixon,18,home,0,546.0,9.1,0,2,0,0,0,1,,,2093
401507231,Mercedes Russell,14,away,0,134.0,2.23,0,1,0,0,0,0,,,
401507232,Erica Wheeler,5,away,1,1641.0,27.35,8,4,3,2,0,3,1023.0,,883|891|1023
401507232,Shatori Walker-Kimbrough,16,home,1,1897.1,31.62,9,5,2,0,6,1,,,829
401507232,Tianna Hawkins,16,home,1,2030.0,33.83,10,10,3,0,5,3,1769.0,,364|1012|1769
401507232,Kelsey Mitchell,5,away,1,2153.0,35.88,18,13,5,3,5,2,,,1123|1838
401507232,Queen Egbo defensive,16,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507232,NaLyssa Smith,5,away,1,1675.9,27.93,19,16,2,1,2,5,917.0,1226.0,448|875|917|1226|2324
401507232,Li Meng,16,home,0,1460.0,24.33,9,5,5,2,3,0,,,
401507232,Myisha Hines-Allen,16,home,1,987.9,16.46,6,7,2,0,4,4,1901.0,2358.9,664|1398|1901|2359
401507232,Aliyah Boston,5,away,1,1980.0,33.0,12,8,0,0,7,4,1465.0,2152.0,353|1316|1465|2152
401507232,Grace Berger,5,away,0,95.0,1.58,0,0,0,0,0,0,,,
401507232,Brittney Sykes,16,home,1,2035.0,33.92,29,18,6,4,7,4,2135.0,2285.0,204|1581|2135|2285
401507232,Kristy Wallace,5,away,0,803.1,13.38,2,2,0,0,0,4,1687.0,2362.0,705|732|1687|2362
401507232,Queen Egbo,16,home,0,901.0,15.02,3,1,0,0,2,4,566.0,2217.0,215|465|566|2217
401507232,Linnae Harper,16,home,0,597.0,9.95,4,3,1,0,0,1,,,1764
401507232,Victoria Vivians,5,away,0,907.0,15.12,6,2,1,1,2,4,1525.0,2012.0,652|1506|1525|2012
401507232,Lexie Hull,5,away,1,2224.9,37.08,20,11,6,3,3,6,2060.0,2353.9,518|1913|2060|2354|2381|2393
401507232,Ariel Atkins,16,home,1,2092.0,34.87,26,12,2,1,10,3,1541.0,,695|1186|1541
401507232,Amanda Zahui B.,5,away,0,237.0,3.95,4,3,1,0,0,0,,,
401507232,Queen Egbo defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,1668
401507232,Maya Caldwell,5,away,0,283.1,4.72,0,1,1,0,0,1,,,1781
401507233,Allisha Gray,20,away,1,2231.0,37.18,21,11,2,2,3,2,,,1383|2207
401507233,Alanna Smith,19,home,1,1417.0,23.62,9,4,2,1,3,3,1025.0,,159|249|1025
401507233,Taylor Soule,19,home,0,70.0,1.17,0,0,0,0,0,1,,,2347
401507233,Kahleah Copper,19,home,1,2032.0,33.87,16,16,3,0,2,2,,,878|1409
401507233,Marina Mabrey,19,home,1,1958.0,32.63,14,12,7,3,4,2,,,1395|1915
401507233,Robyn Parks,19,home,0,610.0,10.17,0,1,1,0,0,1,,,469
401507233,Elizabeth Williams,19,home,1,1894.0,31.57,11,7,0,0,4,3,2220.0,,840|2093|2220
401507233,Nia Coffey,20,away,1,1796.0,29.93,4,9,3,0,0,2,,,1188|2034
401507233,Rhyne Howard,20,away,1,2330.0,38.83,17,16,9,3,1,2,,,41|599
401507233,Haley Jones,20,away,0,490.0,8.17,0,2,0,0,0,1,,,714
401507233,Sika Kone,19,home,0,266.0,4.43,0,1,0,0,0,0,,,
401507233,AD Durr,20,away,0,184.0,3.07,0,0,0,0,0,1,,,910
401507233,Monique Billings,20,away,0,664.0,11.07,4,4,0,0,0,3,2330.0,,747|1560|2330
401507233,Danielle Robinson,20,away,1,1965.0,32.75,14,8,2,1,2,1,,,408
401507233,Cheyenne Parker,20,away,1,1627.0,27.12,14,13,1,0,4,3,2076.0,,173|2028|2076
401507233,Naz Hillmon,20,away,0,713.0,11.88,8,4,0,0,3,1,,,1994
401507233,Morgan Bertsch,19,home,0,1184.0,19.73,7,6,2,1,0,2,,,455|1979
401507233,Dana Evans,19,home,0,1055.0,17.58,8,8,6,2,0,1,,,1728
401507233,Courtney Williams,19,home,1,1514.0,25.23,3,6,2,0,2,0,,,
401507233,Dana Evans technical,19,home,0,600.0,10.0,0,0,0,0,0,1,,,1782
401507234,Odyssey Sims,3,home,0,521.0,8.68,0,0,0,0,0,0,,,
401507234,Awak Kuier,3,home,0,264.1,4.4,0,0,0,0,0,1,,,1543
401507234,Alysha Clark,17,away,0,971.0,16.18,0,2,1,0,0,1,,,434
401507234,Crystal Dangerfield,3,home,1,2020.9,33.68,14,12,2,0,0,0,,,
401507234,Veronica Burton,3,home,0,186.0,3.1,3,1,0,0,4,0,,,
401507234,Satou Sabally,3,home,1,1874.0,31.23,10,10,3,1,4,4,889.0,1982.0,502|848|889|1982
401507234,Kelsey Plum,17,away,1,2135.1,35.59,21,13,8,3,5,2,,,309|2318
401507234,Kiah Stokes,17,away,0,1265.0,21.08,0,2,1,0,0,3,1760.0,,1594|1712|1760
401507234,Maddy Siegrist,3,home,0,472.0,7.87,2,3,1,0,0,0,,,
401507234,Teaira McCowan,3,home,1,2136.0,35.6,14,9,0,0,0,4,1584.0,2128.0,185|1280|1584|2128
401507234,Jackie Young,17,away,1,1947.0,32.45,15,10,6,3,1,0,,,
401507234,Satou Sabally steps,3,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507234,Arike Ogunbowale,3,home,1,2312.0,38.53,21,21,7,2,1,4,948.0,1842.0,289|781|948|1842
401507234,Natasha Howard,3,home,1,2214.0,36.9,16,8,1,0,9,3,1400.0,,914|1352|1400
401507234,Chelsea Gray,17,away,1,2147.0,35.78,14,11,4,2,0,5,1776.9,2192.0,611|961|1777|2192|2254
401507234,A'ja Wilson,17,away,1,2029.0,33.82,18,11,0,0,9,2,,,377|2400
401507234,Candace Parker,17,away,1,1505.9,25.1,10,7,6,2,2,1,,,1968
401507235,Diamond Miller,8,home,1,1273.0,21.22,10,8,3,1,4,5,840.0,1360.0,188|387|840|1360|2057
401507235,Rachel Banham,8,home,0,562.1,9.37,6,5,2,0,0,1,,,675
401507235,Shey Peddy,11,away,0,1084.0,18.07,5,4,3,1,2,3,2276.0,,1005|2159|2276
401507235,Kayana Traylor steps,8,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507235,Napheesa Collier,8,home,1,1800.9,30.02,12,17,2,0,2,0,,,
401507235,Nikolina Milic,8,home,0,771.0,12.85,10,5,0,0,2,0,,,
401507235,Emily Engstler,8,home,0,409.1,6.82,0,0,0,0,0,1,,,636
401507235,Sophie Cunningham,11,away,1,1805.0,30.08,8,6,5,1,4,3,1856.0,,429|1075|1856
401507235,Lindsay Allen,8,home,1,1837.9,30.63,9,8,1,0,1,1,,,1426
401507235,Kadi Sissoko,11,away,0,158.0,2.63,0,1,1,0,0,0,,,
401507235,Brianna Turner,11,away,1,1941.0,32.35,0,0,0,0,0,3,1862.0,,740|1526|1862
401507235,Sug Sutton,11,away,0,1557.0,25.95,2,6,1,0,0,2,,,582|1668
401507235,Dorka Juhasz,8,home,1,1894.0,31.57,5,6,2,1,2,2,,,1852|2322
401507235,Kayana Traylor,8,home,0,236.0,3.93,2,1,0,0,0,2,,,685|714
401507235,Megan Gustafson,11,away,0,905.0,15.08,8,4,1,0,2,2,,,1009|1709
401507235,Kayla McBride,8,home,1,1873.0,31.22,10,8,5,2,2,2,,,1222|1447
401507235,Michaela Onyenwere,11,away,1,1921.0,32.02,24,17,7,3,4,1,,,548
401507235,Jennie Simms,11,away,0,78.0,1.3,0,0,0,0,0,0,,,
401507235,Brittney Griner,11,away,1,1495.0,24.92,12,12,0,0,0,3,2221.0,,1281|1374|2221
401507235,Moriah Jefferson,11,away,1,1056.0,17.6,5,7,2,1,2,1,,,929
401507235,Bridget Carleton,8,home,0,1343.0,22.38,11,4,4,3,2,0,,,
401507236,Nyara Sabally defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,1077
401507236,Breanna Stewart,9,home,1,2240.0,37.33,25,16,7,4,5,2,,,841|1171
401507236,Nyara Sabally defensive,9,home,0,600.0,10.0,0,0,0,0,0,0,,,
401507236,Dulcy Fankam Mendjiadeu,14,away,1,2240.0,37.33,12,6,0,0,4,3,1753.9,,1341|1748|1754
401507236,Marine Johannes,9,home,0,763.0,12.72,0,4,2,0,0,1,,,1123
401507236,Sabrina Ionescu technical,9,home,0,600.0,10.0,0,0,0,0,0,1,,,957
401507236,Jewell Loyd,14,away,1,1830.0,30.5,14,17,10,1,7,1,,,853
401507236,Jonquel Jones,9,home,1,1482.0,24.7,9,7,3,1,1,4,1848.0,1990.0,86|1208|1848|1990
401507236,Sami Whitcomb,14,away,0,1788.0,29.8,19,14,7,2,1,2,,,1193|2190
401507236,Kia Nurse,14,away,1,882.0,14.7,3,6,6,1,0,2,,,51|190
401507236,Ivana Dojkic,14,away,1,1667.0,27.78,8,8,6,2,2,3,2382.9,,1955|2379|2383
401507236,Courtney Vandersloot,9,home,1,1953.0,32.55,9,9,4,1,1,1,,,909
401507236,Jewell Loyd steps,14,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507236,Ezi Magbegor,14,away,1,1653.0,27.55,10,11,1,0,0,4,1131.0,1411.0,760|1105|1131|1411
401507236,Jordan Horston,14,away,0,1780.0,29.67,8,10,2,0,0,2,,,1657|1718
401507236,Betnijah Laney,9,home,1,1870.0,31.17,7,6,1,1,0,0,,,
401507236,Kayla Thornton,9,home,0,834.0,13.9,2,1,1,0,2,3,1921.0,,546|1817|1921
401507236,Nyara Sabally,9,home,0,918.0,15.3,8,5,0,0,4,3,2124.0,,398|1678|2124
401507236,Sabrina Ionescu,9,home,1,1940.0,32.33,20,12,12,6,2,1,,,2078
401507236,Mercedes Russell,14,away,0,160.0,2.67,2,1,0,0,0,0,,,
401507237,DeWanna Bonner,18,home,1,2248.9,37.48,28,20,12,6,5,1,,,1661
401507237,Shatori Walker-Kimbrough,16,away,1,1849.0,30.82,7,5,2,1,0,2,,,1398|1993
401507237,Tianna Hawkins,16,away,1,1849.0,30.82,24,12,1,1,3,1,,,1618
401507237,Rebecca Allen,18,home,1,1654.0,27.57,9,8,5,2,2,4,1120.0,1410.0,190|769|1120|1410
401507237,Leigha Brown,18,home,0,33.1,0.55,0,0,0,0,0,0,,,
401507237,Li Meng,16,away,0,974.0,16.23,3,3,3,1,0,3,1745.8,,433|983|1746
401507237,Myisha Hines-Allen,16,away,0,1072.9,17.88,14,8,4,3,4,3,2311.0,,1056|2196|2311
401507237,Elena Delle Donne,16,away,1,799.0,13.32,0,3,0,0,0,1,,,46
401507237,Tianna Hawkins defensive,16,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507237,Brittney Sykes,16,away,1,2017.0,33.62,14,12,1,0,4,4,2133.0,2248.0,721|1964|2133|2248
401507237,Queen Egbo,16,away,0,936.1,15.6,8,5,0,0,3,2,,,1708|1943
401507237,Linnae Harper,16,away,0,765.0,12.75,4,2,0,0,0,1,,,1755
401507237,Tianna Hawkins defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,989
401507237,Olivia Nelson-Ododa,18,home,0,384.1,6.4,0,0,0,0,0,2,,,697|812
401507237,Tiffany Hayes,18,home,1,2049.9,34.16,10,4,2,1,6,4,1932.0,2153.0,348|452|1932|2153
401507237,Tyasha Harris,18,home,0,1572.0,26.2,10,6,3,2,2,1,,,1693
401507237,Natisha Hiedeman,18,home,1,828.0,13.8,4,3,1,0,0,2,,,891|1255
401507237,Ariel Atkins,16,away,1,1738.0,28.97,10,10,6,1,1,4,1098.0,1541.0,225|292|1098|1541
401507237,Alyssa Thomas,18,home,1,2366.9,39.45,22,13,0,0,4,3,1390.0,,236|1351|1390
401507237,DiJonai Carrington,18,home,0,863.1,14.38,9,7,3,2,2,0,,,
401507238,Erica Wheeler,5,home,1,1500.0,25.0,9,11,1,0,3,2,,,823|2217
401507238,Awak Kuier,3,away,0,424.9,7.08,0,0,0,0,0,1,,,517
401507238,Maddy Siegrist,3,away,0,356.0,5.93,4,1,0,0,2,0,,,
401507238,Kelsey Mitchell,5,home,1,1995.0,33.25,12,11,5,2,0,1,,,134
401507238,NaLyssa Smith,5,home,1,1511.0,25.18,17,10,2,0,5,2,,,53|2384
401507238,Aliyah Boston,5,home,1,1922.0,32.03,18,11,0,0,4,3,2342.9,,408|1083|2343
401507238,Grace Berger,5,home,0,832.0,13.87,5,2,1,1,1,2,,,924|1561
401507238,Crystal Dangerfield,3,away,1,1869.0,31.15,9,7,1,0,1,2,,,892|1409
401507238,Kristy Wallace,5,home,0,581.0,9.68,4,4,1,0,0,0,,,
401507238,Veronica Burton,3,away,0,359.0,5.98,0,1,1,0,0,0,,,
401507238,Victoria Vivians,5,home,0,889.0,14.82,4,3,0,0,0,1,,,1687
401507238,Satou Sabally,3,away,1,1338.0,22.3,7,8,1,0,3,5,1398.0,1923.0,1014|1212|1398|1923|2292
401507238,Lexie Hull,5,home,1,2042.0,34.03,7,6,1,0,4,5,1323.0,2010.0,355|917|1323|2010|2328
401507238,Teaira McCowan,3,away,1,2014.0,33.57,9,8,0,0,8,3,2249.0,,195|942|2249
401507238,Satou Sabally steps,3,away,1,600.0,10.0,0,0,0,0,0,0,,,
401507238,Odyssey Sims,3,away,0,1131.1,18.85,4,2,1,0,2,0,,,
401507238,Amanda Zahui B.,5,home,0,478.0,7.97,0,4,3,0,0,2,,,1769|1878
401507238,Arike Ogunbowale,3,away,1,2305.0,38.42,28,19,7,2,6,1,,,1825
401507238,Natasha Howard,3,away,1,2203.0,36.72,16,14,2,0,4,5,1892.0,1989.0,1178|1494|1892|1989|2070
401507238,Maya Caldwell,5,home,0,250.0,4.17,0,1,0,0,0,3,1217.0,,505|543|1217
401507239,Megan Gustafson,11,home,0,584.0,9.73,7,3,1,1,0,1,,,1578
401507239,Zia Cooke,6,away,0,1252.0,20.87,3,7,3,1,0,2,,,473|967
401507239,Sophie Cunningham,11,home,1,2015.0,33.58,0,5,4,0,0,4,2262.0,2319.0,1376|1525|2262|2319
401507239,Brittney Griner,11,home,1,1816.0,30.27,29,18,0,0,5,4,2157.0,2167.0,178|1063|2157|2167
401507239,Azura Stevens,6,away,1,2400.0,40.0,13,12,5,2,4,5,1898.0,2147.0,635|934|1898|2147|2355
401507239,Dearica Hamby,6,away,1,300.0,5.0,0,0,0,0,0,0,,,
401507239,Destanni Henderson,6,away,0,1066.0,17.77,4,2,1,0,2,3,1845.0,,723|731|1845
401507239,Kadi Sissoko,11,home,0,406.0,6.77,2,2,1,0,0,0,,,
401507239,Jordin Canada,6,away,1,1753.9,29.23,16,16,5,2,4,6,1354.0,1617.0,300|389|1354|1617|2379|2388
401507239,Nneka Ogwumike,6,away,1,2211.0,36.85,20,15,1,0,0,1,,,2040
401507239,Brianna Turner,11,home,1,1849.0,30.82,4,4,0,0,0,0,,,
401507239,Sug Sutton,11,home,0,881.0,14.68,3,3,2,1,0,0,,,
401507239,Jasmine Thomas,6,away,1,1719.0,28.65,11,9,5,3,0,1,,,69
401507239,Rae Burrell,6,away,0,1298.1,21.63,6,3,2,1,4,0,,,
401507239,Michaela Onyenwere,11,home,0,1018.0,16.97,0,3,0,0,0,5,1473.0,1488.0,374|533|1473|1488|1554
401507239,Moriah Jefferson,11,home,1,1632.0,27.2,11,10,3,1,4,1,,,456
401507239,Diana Taurasi,11,home,1,1799.0,29.98,22,12,5,2,6,4,977.0,2196.0,678|706|977|2196
401507240,Diamond Miller,8,home,1,1437.0,23.95,15,12,2,1,0,2,,,56|169
401507240,Rachel Banham,8,home,0,972.0,16.2,10,4,2,2,3,2,,,1998|2159
401507240,Kierstan Bell,17,away,0,904.2,15.07,7,7,5,1,0,2,,,1939|2265
401507240,Sydney Colson,17,away,0,290.0,4.83,5,2,1,1,0,1,,,2199
401507240,Chelsea Gray,17,away,1,1815.2,30.25,14,11,6,2,0,0,,,
401507240,Napheesa Collier,8,home,1,1872.0,31.2,18,9,3,2,2,3,1585.0,,1121|1330|1585
401507240,A'ja Wilson,17,away,1,1641.8,27.36,15,8,1,1,6,1,,,1654
401507240,Alysha Clark,17,away,0,1357.0,22.62,11,8,5,1,2,2,,,2216|2217
401507240,Nikolina Milic,8,home,0,975.0,16.25,14,9,1,0,3,0,,,
401507240,Emily Engstler,8,home,0,671.0,11.18,0,3,1,0,4,1,,,2013
401507240,A'ja Wilson steps,17,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507240,Lindsay Allen,8,home,1,1428.0,23.8,10,5,0,0,2,0,,,
401507240,Kelsey Plum,17,away,1,1839.8,30.66,40,17,9,6,6,2,,,259|2308
401507240,Cayla George,17,away,0,907.0,15.12,0,2,2,0,0,2,,,500|2131
401507240,Dorka Juhasz,8,home,1,1425.0,23.75,4,4,0,0,1,2,,,992|2082
401507240,Kayana Traylor,8,home,0,466.0,7.77,0,3,1,0,0,1,,,2300
401507240,Kayla McBride,8,home,1,1702.0,28.37,11,8,4,3,0,0,,,
401507240,Jackie Young,17,away,1,1733.8,28.9,17,11,9,5,0,1,,,1346
401507240,Kiah Stokes,17,away,1,1511.2,25.19,4,4,0,0,0,0,,,
401507240,Bridget Carleton,8,home,0,1052.0,17.53,7,4,2,1,0,3,1894.0,,358|1816|1894
401507241,Cheyenne Parker steps,20,away,0,600.0,10.0,0,0,0,0,0,0,,,
401507241,Allisha Gray,20,away,1,2180.0,36.33,11,11,5,1,5,2,,,2012|2121
401507241,Alanna Smith,19,home,1,1273.0,21.22,7,6,4,1,0,2,,,282|359
401507241,Kahleah Copper,19,home,1,2049.8,34.16,28,17,4,1,8,4,1765.8,2110.0,286|288|1766|2110
401507241,Marina Mabrey,19,home,1,1735.0,28.92,5,11,5,1,2,2,,,242|1709
401507241,Robyn Parks,19,home,0,321.0,5.35,0,2,1,0,0,0,,,
401507241,Elizabeth Williams,19,home,1,2096.0,34.93,13,10,0,0,2,4,1926.0,2106.0,387|1421|1926|2106
401507241,Nia Coffey,20,away,1,1474.0,24.57,8,8,0,0,1,2,,,260|1684
401507241,Rhyne Howard,20,away,1,2299.0,38.32,32,22,9,4,5,1,,,1541
401507241,Haley Jones,20,away,0,747.0,12.45,4,3,1,0,0,3,1562.0,,546|955|1562
401507241,AD Durr,20,away,0,321.0,5.35,0,2,0,0,0,0,,,
401507241,Monique Billings,20,away,0,821.0,13.68,2,1,0,0,2,2,,,674|1684
401507241,Ruthy Hebard,19,home,0,304.0,5.07,0,0,0,0,0,0,,,
401507241,Danielle Robinson,20,away,1,1653.0,27.55,11,7,1,1,0,3,1791.0,,211|1369|1791
401507241,Cheyenne Parker,20,away,1,1579.0,26.32,18,12,0,0,2,4,2278.0,2353.9,251|895|2278|2354
401507241,Naz Hillmon,20,away,0,926.0,15.43,2,3,0,0,0,0,,,
401507241,Morgan Bertsch,19,home,0,1127.0,18.78,5,5,2,1,0,2,,,1875|1925
401507241,Dana Evans,19,home,0,996.0,16.6,5,5,4,1,2,1,,,499
401507241,Courtney Williams,19,home,1,2098.2,34.97,14,12,2,1,2,1,,,1671
401507242,Natasha Cloud technical,16,home,0,600.0,10.0,0,0,0,0,0,1,,,2221
401507242,Shatori Walker-Kimbrough,16,home,0,1388.0,23.13,16,9,3,2,0,2,,,1348|1888
401507242,Tianna Hawkins,16,home,1,1947.0,32.45,13,5,3,2,4,2,,,91|1966
401507242,Natasha Cloud,16,home,1,1694.0,28.23,9,6,3,1,4,2,,,1988|2221
401507242,Li Meng,16,home,0,1469.0,24.48,9,7,5,1,3,1,,,762
401507242,Myisha Hines-Allen,16,home,1,1016.0,16.93,6,7,2,0,2,2,,,1387|1679
401507242,Dulcy Fankam Mendjiadeu,14,away,1,1873.0,31.22,12,8,0,0,0,2,,,863|1198
401507242,Brittney Sykes,16,home,1,1872.0,31.2,26,18,3,1,1,2,,,316|912
401507242,Queen Egbo,16,home,0,1458.0,24.3,6,5,0,0,2,0,,,
401507242,Linnae Harper,16,home,0,488.0,8.13,3,3,3,1,0,1,,,1911
401507242,Jewell Loyd,14,away,1,2119.0,35.32,38,22,15,8,9,3,1299.0,,391|613|1299
401507242,Jade Melbourne,14,away,0,721.0,12.02,8,4,1,0,2,2,,,1905|2189
401507242,Sami Whitcomb,14,away,0,860.0,14.33,3,5,3,1,0,0,,,
401507242,Kia Nurse,14,away,1,1225.0,20.42,3,6,3,1,0,2,,,717|1294
401507242,Gabby Williams,14,away,0,1206.0,20.1,0,6,4,0,0,2,,,2126|2262
401507242,Joyner Holmes,14,away,0,281.0,4.68,2,1,0,0,0,1,,,1663
401507242,Ivana Dojkic,14,away,1,1069.0,17.82,5,2,2,1,2,0,,,
401507242,Ezi Magbegor,14,away,1,1975.0,32.92,12,9,1,0,4,3,2297.0,,670|1639|2297
401507242,Jordan Horston,14,away,0,671.0,11.18,2,2,0,0,0,1,,,556
401507242,Ariel Atkins,16,home,1,668.0,11.13,5,5,3,1,0,1,,,169
401507243,Kierstan Bell,17,home,0,897.0,14.95,3,7,4,1,0,3,2004.0,,538|1728|2004
401507243,Shey Peddy,11,away,0,766.0,12.77,10,7,4,2,3,1,,,1745
401507243,Sydney Colson,17,home,0,199.0,3.32,2,1,1,0,2,0,,,
401507243,Chelsea Gray,17,home,1,1945.0,32.42,21,12,4,3,5,0,,,
401507243,Alysha Clark,17,home,0,1596.0,26.6,2,3,1,0,0,4,1808.0,2297.0,307|655|1808|2297
401507243,A'ja Wilson,17,home,1,1623.0,27.05,20,12,0,0,3,1,,,1508
401507243,Diana Taurasi technical,11,away,0,600.0,10.0,0,0,0,0,0,1,,,1613
