game_id,date,home,away,home_score,away_score,season
401820327,20250921,LV,IND,73,89,2025
401820328,20250921,MIN,PHX,82,69,2025
401820330,20250923,MIN,PHX,83,89,2025
401820331,20250923,LV,IND,90,68,2025
401820334,20250926,IND,LV,72,84,2025
401820333,20250926,PHX,MIN,84,76,2025
401820337,20250928,IND,LV,90,83,2025
401820338,20250928,PHX,MIN,86,81,2025
401820340,20250930,LV,IND,107,98,2025
401820322,20251003,LV,PHX,89,86,2025
401820325,20251005,LV,PHX,91,78,2025
401820326,20251008,PHX,LV,88,90,2025
401820329,20251010,PHX,LV,86,97,2025
401867793,20260501,MIN,TOR,73,66,2026
401867794,20260502,IND,NIGER,105,57,2026
401867795,20260503,ATL,WSH,72,83,2026
401866519,20260503,CON,NY,67,79,2026
401866520,20260503,DAL,LV,101,84,2026
401866521,20260503,POR,LA,75,85,2026
401856890,20260508,NY,CON,106,75,2026
401856891,20260508,TOR,WSH,65,68,2026
401856892,20260508,SEA,GS,80,91,2026
401856893,20260509,IND,DAL,104,107,2026
401856894,20260509,LV,PHX,66,99,2026
401856899,20260509,MIN,ATL,90,91,2026
401856895,20260509,POR,CHI,83,98,2026
401856896,20260510,CON,SEA,82,89,2026
401856897,20260510,WSH,NY,93,98,2026
401856898,20260510,LA,LV,78,105,2026
401856900,20260510,GS,PHX,95,79,2026
401856901,20260512,DAL,ATL,72,77,2026
401856902,20260512,PHX,MIN,84,88,2026
401856903,20260512,POR,NY,98,96,2026
401856904,20260513,TOR,SEA,86,73,2026
401856905,20260513,CON,LV,69,98,2026
401856906,20260513,GS,CHI,63,69,2026
401856907,20260513,LA,IND,78,87,2026
401856908,20260514,DAL,MIN,86,90,2026
401856909,20260514,POR,NY,82,100,2026
401856910,20260515,CON,LV,94,101,2026
401856911,20260515,IND,WSH,102,104,2026
401856912,20260515,LA,TOR,99,95,2026
401856913,20260515,PHX,CHI,91,83,2026
401856915,20260517,ATL,LV,84,85,2026
401856916,20260517,IND,SEA,89,78,2026
401856914,20260517,MIN,CHI,79,86,2026
401856917,20260517,LA,TOR,96,106,2026
401856918,20260518,DAL,WSH,92,69,2026
401856919,20260518,POR,CON,83,82,2026
401856920,20260519,PHX,TOR,90,98,2026
401856921,20260520,IND,POR,90,73,2026
401856922,20260520,CHI,DAL,89,99,2026
401856923,20260520,SEA,CON,78,80,2026
401856924,20260521,NY,GS,70,87,2026
401856925,20260521,MIN,TOR,100,72,2026
401856926,20260521,PHX,LA,88,97,2026
401856927,20260522,ATL,DAL,86,69,2026
401856928,20260522,IND,GS,90,82,2026
401856929,20260522,SEA,CON,77,59,2026
401856930,20260523,CHI,MIN,75,85,2026
401856931,20260523,TOR,POR,80,99,2026
401856932,20260523,LV,LA,95,101,2026
401856933,20260524,ATL,PHX,82,80,2026
401856934,20260524,NY,DAL,76,91,2026
401856935,20260524,SEA,WSH,97,85,2026
401856936,20260525,NY,POR,74,81,2026
401856937,20260525,GS,CON,97,70,2026
401856938,20260527,NY,PHX,84,74,2026
401856939,20260527,CHI,TOR,104,111,2026
401856940,20260527,MIN,ATL,96,81,2026
401856941,20260527,POR,CON,71,61,2026
401856942,20260527,SEA,WSH,64,78,2026
401856943,20260528,DAL,LV,95,87,2026
401856944,20260528,GS,IND,90,88,2026
401856945,20260529,NY,PHX,75,68,2026
401856946,20260529,WSH,LA,87,92,2026
401856947,20260529,CHI,MIN,58,79,2026
401856948,20260529,POR,ATL,66,86,2026
401856949,20260530,TOR,SEA,93,72,2026
401856950,20260530,CON,LA,84,81,2026
401856951,20260530,POR,IND,100,84,2026
401856952,20260531,GS,LV,81,91,2026
401856953,20260601,DAL,SEA,79,56,2026
401856954,20260601,PHX,MIN,77,111,2026
401856955,20260602,ATL,CON,91,75,2026
401856956,20260602,WSH,CHI,90,72,2026
401856957,20260602,GS,POR,95,77,2026
401856958,20260602,LA,LV,69,79,2026
401856959,20260603,NY,TOR,97,82,2026
401856960,20260603,SEA,PHX,68,72,2026
401856961,20260604,IND,ATL,83,71,2026
401856962,20260604,MIN,GS,87,84,2026
401856963,20260605,CHI,CON,85,80,2026
401856964,20260605,LA,DAL,96,104,2026
401856965,20260605,POR,PHX,72,78,2026
401856966,20260606,MIN,SEA,88,68,2026
401856967,20260606,LV,GS,84,79,2026
401856968,20260606,ATL,WSH,109,77,2026
401856969,20260606,NY,IND,83,75,2026
401856970,20260607,TOR,CHI,85,68,2026
401856971,20260607,LA,POR,89,72,2026
401856972,20260608,CON,NY,80,89,2026
401856973,20260608,WSH,IND,76,78,2026
401856974,20260608,LV,SEA,101,91,2026
401856975,20260609,CHI,ATL,75,82,2026
401856976,20260609,MIN,DAL,100,76,2026
401856977,20260609,GS,PHX,87,81,2026
401856978,20260610,TOR,CON,106,102,2026
401856979,20260610,SEA,LA,83,88,2026
401856980,20260611,IND,CHI,114,106,2026
401856981,20260611,ATL,NY,90,104,2026
401856982,20260611,DAL,PHX,85,70,2026
401856983,20260611,POR,LV,89,105,2026
401856984,20260612,WSH,TOR,86,85,2026
401856985,20260612,SEA,GS,72,76,2026
401856986,20260613,CON,IND,75,85,2026
401856987,20260613,LV,MIN,100,97,2026
401856988,20260613,POR,DAL,84,83,2026
401856989,20260613,PHX,LA,102,111,2026
401856990,20260614,NY,WSH,86,64,2026
401856991,20260614,TOR,ATL,77,102,2026
401856992,20260615,DAL,LV,96,66,2026
401856993,20260615,MIN,POR,107,74,2026
401856994,20260615,GS,LA,78,58,2026
401856995,20260616,IND,TOR,113,91,2026
401856996,20260617,CON,WSH,81,88,2026
401856997,20260617,CHI,NY,95,96,2026
401856998,20260617,GS,DAL,91,80,2026
401856999,20260617,LA,MIN,83,99,2026
401857000,20260617,PHX,LV,76,86,2026
401857001,20260617,POR,SEA,94,89,2026
401857002,20260618,IND,ATL,101,108,2026
401857003,20260619,CON,TOR,97,101,2026
401857004,20260619,NY,WSH,83,86,2026
401857005,20260619,GS,MIN,75,81,2026
401857006,20260620,ATL,IND,113,96,2026
401857007,20260620,PHX,SEA,93,73,2026
401857008,20260620,DAL,CHI,93,92,2026
401857009,20260621,LV,GS,92,73,2026
401857010,20260621,MIN,WSH,79,84,2026
401857011,20260621,LA,NY,98,97,2026
401857012,20260622,CON,CHI,92,63,2026
401857013,20260622,ATL,TOR,94,87,2026
401857014,20260622,IND,PHX,86,77,2026
401857015,20260622,SEA,DAL,110,112,2026
401857016,20260623,LV,NY,76,87,2026
401857017,20260624,IND,PHX,109,111,2026
401857018,20260624,WSH,MIN,76,78,2026
401857019,20260624,CHI,POR,101,78,2026
401857020,20260624,GS,ATL,77,66,2026
401857021,20260625,TOR,LA,125,97,2026
401857022,20260625,LV,DAL,99,84,2026
401857023,20260625,SEA,NY,99,88,2026
401857024,20260626,CON,WSH,68,57,2026
401857025,20260626,CHI,POR,124,94,2026
401857026,20260626,GS,ATL,78,75,2026
401857027,20260627,TOR,PHX,80,89,2026
401857028,20260627,IND,LA,111,87,2026
401857029,20260627,SEA,ATL,105,90,2026
401857030,20260628,DAL,MIN,77,85,2026
401857031,20260628,WSH,POR,124,123,2026
401857032,20260628,CHI,LV,99,107,2026
401857033,20260628,GS,NY,76,67,2026
401857321,20260630,NY,LV,93,85,2026
401857034,20260702,WSH,ATL,81,76,2026
401857035,20260702,CON,DAL,83,86,2026
401857036,20260702,PHX,SEA,90,67,2026
401857037,20260703,NY,MIN,99,86,2026
401857038,20260703,LV,CHI,98,90,2026
401857039,20260704,ATL,GS,83,88,2026
401857040,20260704,SEA,POR,72,77,2026
401857041,20260705,TOR,DAL,76,89,2026
401857042,20260705,LV,IND,68,84,2026
401857043,20260706,WSH,GS,49,62,2026
401857044,20260706,MIN,CON,89,90,2026
401857045,20260706,LA,SEA,64,82,2026
401857046,20260707,NY,DAL,77,88,2026
401857047,20260707,PHX,CHI,66,77,2026
401857048,20260708,TOR,GS,75,83,2026
401857049,20260708,CON,MIN,80,86,2026
401857050,20260708,LA,IND,106,92,2026
401857051,20260709,ATL,SEA,89,78,2026
401857052,20260709,PHX,IND,89,92,2026
401857053,20260709,POR,LV,80,88,2026
401857054,20260710,CON,GS,64,79,2026
401857055,20260710,TOR,DAL,95,108,2026
401857056,20260710,LA,CHI,102,87,2026
401507167,20230607,NY,MIN,0,0,2023
401507167,20230607,NY,MIN,0,0,2023
401507167,20230607,NY,MIN,0,0,2023
401857057,20260711,MIN,NY,90,85,2026
401857059,20260711,ATL,POR,92,102,2026
401507167,20230607,NY,MIN,0,0,2023
401857058,20260711,LV,PHX,106,58,2026
401507167,20230607,NY,MIN,0,0,2023
401857060,20260712,TOR,NY,93,91,2026
401857061,20260712,WSH,SEA,84,79,2026
401507167,20230607,NY,MIN,0,0,2023
401857062,20260712,DAL,CHI,96,91,2026
401857063,20260712,LV,IND,75,109,2026
401507167,20230607,NY,MIN,0,0,2023
401507167,20230607,NY,MIN,0,0,2023
401857064,20260713,ATL,LA,101,92,2026
401857065,20260713,MIN,PHX,104,100,2026
401857066,20260714,CON,POR,90,87,2026
401507167,20230607,NY,MIN,0,0,2023
401507167,20230607,NY,MIN,0,0,2023
401857067,20260714,TOR,WSH,62,79,2026
401857068,20260715,CHI,SEA,95,90,2026
401507167,20230607,NY,MIN,0,0,2023
401857069,20260715,MIN,LA,96,87,2026
401507167,20230607,NY,MIN,0,0,2023
401857070,20260715,IND,GS,75,88,2026
401857072,20260716,DAL,NY,0,0,2026
